MIRNA	HOST	HOST_EXPR	HOST_TC	TARGET	TAR_EXPR	TAR_TC	DELTAG
hsa-miR-106b-5p	MCM7	12.0	13	GLO1	13.0	2	-19.99
hsa-miR-106b-5p	MCM7	12.0	13	TNFAIP1	14.0	6	-15.74
hsa-miR-106b-5p	MCM7	12.0	13	FICD	4.0	5	-15.06
hsa-miR-106b-5p	MCM7	12.0	13	ITGB1	26.0	19	-9.98
hsa-miR-106b-5p	MCM7	12.0	13	RNF216	4.0	9	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	HMMR	0.1	8	-7.5
hsa-miR-106b-5p	MCM7	12.0	13	SERINC1	26.0	1	-17.79
hsa-miR-106b-5p	MCM7	12.0	13	ADRBK2	2.0	3	-16.53
hsa-miR-106b-5p	MCM7	12.0	13	FOXQ1	1.0	1	-15.8
hsa-miR-106b-5p	MCM7	12.0	13	SNTB2	2.0	6	-17.69
hsa-miR-106b-5p	MCM7	12.0	13	ACOX1	9.0	13	-18.01
hsa-miR-106b-5p	MCM7	12.0	13	FUT10	1.0	11	-6.26
hsa-miR-106b-5p	MCM7	12.0	13	SMAD6	0.7	5	-7.82
hsa-miR-106b-5p	MCM7	12.0	13	CYB5A	13.0	7	-12.25
hsa-miR-106b-5p	MCM7	12.0	13	ARCN1	30.0	5	-12.2
hsa-miR-106b-5p	MCM7	12.0	13	WWC1	5.0	17	-17.88
hsa-miR-106b-5p	MCM7	12.0	13	IRAK4	6.0	14	-19.3
hsa-miR-106b-5p	MCM7	12.0	13	UBFD1	4.0	10	-13.8
hsa-miR-106b-5p	MCM7	12.0	13	PIP4K2A	2.0	8	-12.04
hsa-miR-106b-5p	MCM7	12.0	13	PPP6R3	6.0	26	-12.84
hsa-miR-106b-5p	MCM7	12.0	13	F2RL1	6.0	2	-18.52
hsa-miR-106b-5p	MCM7	12.0	13	FAM57A	3.0	7	-17.1
hsa-miR-106b-5p	MCM7	12.0	13	RBBP7	8.0	12	-17.15
hsa-miR-106b-5p	MCM7	12.0	13	CCL5	2.0	3	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	ANKRD33B	0.0	2	-18.33
hsa-miR-106b-5p	MCM7	12.0	13	SOCS7	4.0	4	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	LAPTM4A	77.0	2	-9.8
hsa-miR-106b-5p	MCM7	12.0	13	ACBD5	3.0	8	-13.18
hsa-miR-106b-5p	MCM7	12.0	13	BSCL2	1.0	27	-16.74
hsa-miR-106b-5p	MCM7	12.0	13	PRKCB	0.1	10	-9.05
hsa-miR-106b-5p	MCM7	12.0	13	ZNF280B	0.2	3	-15.74
hsa-miR-106b-5p	MCM7	12.0	13	DDX17	83.0	10	-17.5
hsa-miR-106b-5p	MCM7	12.0	13	CPT1A	6.0	9	-17.35
hsa-miR-106b-5p	MCM7	12.0	13	ZBTB37	0.8	5	-20.01
hsa-miR-106b-5p	MCM7	12.0	13	RUNX3	0.2	5	-17.34
hsa-miR-106b-5p	MCM7	12.0	13	SMAD9	0.5	4	-15.19
hsa-miR-106b-5p	MCM7	12.0	13	SEMA7A	0.3	5	-11.67
hsa-miR-106b-5p	MCM7	12.0	13	F3	25.0	4	-14.27
hsa-miR-106b-5p	MCM7	12.0	13	RPS6KA5	0.3	8	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	ZNF805	0.5	2	-7.26
hsa-miR-106b-5p	MCM7	12.0	13	FAM126B	1.0	11	-14.32
hsa-miR-106b-5p	MCM7	12.0	13	KIAA1191	14.0	13	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	GBP3	2.0	11	-15.16
hsa-miR-106b-5p	MCM7	12.0	13	CLIC4	11.0	4	-11.95
hsa-miR-106b-5p	MCM7	12.0	13	CCND2	8.0	4	-12.56
hsa-miR-106b-5p	MCM7	12.0	13	SAMD12	0.7	8	-14.17
hsa-miR-106b-5p	MCM7	12.0	13	CDC37L1	4.0	3	-13.17
hsa-miR-106b-5p	MCM7	12.0	13	RACGAP1	0.6	28	-16.14
hsa-miR-106b-5p	MCM7	12.0	13	HUWE1	9.0	15	-8.34
hsa-miR-106b-5p	MCM7	12.0	13	GBF1	12.0	2	-13.1
hsa-miR-106b-5p	MCM7	12.0	13	PIWIL2	0.9	5	-17.96
hsa-miR-106b-5p	MCM7	12.0	13	KCNMB1	0.5	2	-20.02
hsa-miR-106b-5p	MCM7	12.0	13	PPP1R15B	10.0	1	-14.34
hsa-miR-106b-5p	MCM7	12.0	13	BRMS1L	0.9	6	-14.19
hsa-miR-106b-5p	MCM7	12.0	13	RNPS1	8.0	26	-8.4
hsa-miR-106b-5p	MCM7	12.0	13	SGPL1	6.0	8	-13.48
hsa-miR-106b-5p	MCM7	12.0	13	BCL2L11	3.0	23	-16.32
hsa-miR-106b-5p	MCM7	12.0	13	UGCG	5.0	5	-8.67
hsa-miR-106b-5p	MCM7	12.0	13	FAHD1	3.0	4	-19.92
hsa-miR-106b-5p	MCM7	12.0	13	FAXC	0.2	4	-12.49
hsa-miR-106b-5p	MCM7	12.0	13	REEP3	3.0	2	-14.84
hsa-miR-106b-5p	MCM7	12.0	13	C7orf43	5.0	11	-19.95
hsa-miR-106b-5p	MCM7	12.0	13	MLXIP	16.0	11	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	FRMD6	0.8	18	-11.97
hsa-miR-106b-5p	MCM7	12.0	13	CNOT7	5.0	13	-12.11
hsa-miR-106b-5p	MCM7	12.0	13	TBC1D9	3.0	3	-15.02
hsa-miR-106b-5p	MCM7	12.0	13	TRRAP	3.0	7	-6.4
hsa-miR-106b-5p	MCM7	12.0	13	LIAS	4.0	7	-20.39
hsa-miR-106b-5p	MCM7	12.0	13	JAK1	15.0	6	-13.41
hsa-miR-106b-5p	MCM7	12.0	13	SMAD7	3.0	8	-9.89
hsa-miR-106b-5p	MCM7	12.0	13	YOD1	1.0	2	-21.88
hsa-miR-106b-5p	MCM7	12.0	13	MARCH6	14.0		-14.25
hsa-miR-106b-5p	MCM7	12.0	13	AP1G1	6.0	22	-18.75
hsa-miR-106b-5p	MCM7	12.0	13	FBXO31	5.0	8	-16.46
hsa-miR-106b-5p	MCM7	12.0	13	UNK	5.0	8	-12.0
hsa-miR-106b-5p	MCM7	12.0	13	ACVR1B	10.0	7	-11.44
hsa-miR-106b-5p	MCM7	12.0	13	PHTF2	1.0	12	-13.43
hsa-miR-106b-5p	MCM7	12.0	13	PNPLA4	3.0	4	-14.72
hsa-miR-106b-5p	MCM7	12.0	13	AFP	0.0	7	-9.23
hsa-miR-106b-5p	MCM7	12.0	13	SEMA4B	9.0	20	-10.12
hsa-miR-106b-5p	MCM7	12.0	13	SETD2	5.0	8	-10.0
hsa-miR-106b-5p	MCM7	12.0	13	PLEKHM1	2.0	15	-31.12
hsa-miR-106b-5p	MCM7	12.0	13	CNOT6L	3.0	8	-13.39
hsa-miR-106b-5p	MCM7	12.0	13	CNOT6	2.0	7	-15.76
hsa-miR-106b-5p	MCM7	12.0	13	GPM6A	0.1	21	-9.01
hsa-miR-106b-5p	MCM7	12.0	13	CYLD	2.0	16	-11.16
hsa-miR-106b-5p	MCM7	12.0	13	ZNF446	2.0	8	-19.82
hsa-miR-106b-5p	MCM7	12.0	13	ATAD2	0.9	8	-17.39
hsa-miR-106b-5p	MCM7	12.0	13	SMAD5	3.0	12	-20.01
hsa-miR-106b-5p	MCM7	12.0	13	GATA6	9.0	2	-9.1
hsa-miR-106b-5p	MCM7	12.0	13	RNF115	3.0	2	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	IRF9	2.0	15	-13.14
hsa-miR-106b-5p	MCM7	12.0	13	GTF2H2C	0.9	15	-18.52
hsa-miR-106b-5p	MCM7	12.0	13	EFCAB11	0.3	13	-15.55
hsa-miR-106b-5p	MCM7	12.0	13	WDR33	3.0	5	-9.61
hsa-miR-106b-5p	MCM7	12.0	13	MYL6	60.0	21	-20.26
hsa-miR-106b-5p	MCM7	12.0	13	COIL	3.0	2	-9.05
hsa-miR-106b-5p	MCM7	12.0	13	GDF5OS	0.0	1	-22.01
hsa-miR-106b-5p	MCM7	12.0	13	CRCP	5.0	7	-20.01
hsa-miR-106b-5p	MCM7	12.0	13	CLIP4	2.0	12	-12.64
hsa-miR-106b-5p	MCM7	12.0	13	RPL14	221.0	9	-14.79
hsa-miR-106b-5p	MCM7	12.0	13	TMX3	4.0	14	-11.59
hsa-miR-106b-5p	MCM7	12.0	13	CROT	1.0	7	-14.31
hsa-miR-106b-5p	MCM7	12.0	13	NID1	7.0	2	-7.79
hsa-miR-106b-5p	MCM7	12.0	13	SPEN	6.0	5	-11.68
hsa-miR-106b-5p	MCM7	12.0	13	BMP2	2.0	1	-11.34
hsa-miR-106b-5p	MCM7	12.0	13	MSH6	3.0	15	-9.06
hsa-miR-106b-5p	MCM7	12.0	13	SLC35F5	5.0	12	-12.84
hsa-miR-106b-5p	MCM7	12.0	13	MAPK1	6.0	4	-22.48
hsa-miR-106b-5p	MCM7	12.0	13	NFIB	5.0	14	-20.4
hsa-miR-106b-5p	MCM7	12.0	13	DCTN5	3.0	8	-19.44
hsa-miR-106b-5p	MCM7	12.0	13	OPRK1	0.0	6	-16.17
hsa-miR-106b-5p	MCM7	12.0	13	PRICKLE4	0.3	5	-11.85
hsa-miR-106b-5p	MCM7	12.0	13	ZNF354B	3.0	4	-11.71
hsa-miR-106b-5p	MCM7	12.0	13	MED17	2.0	11	-14.57
hsa-miR-106b-5p	MCM7	12.0	13	CHSY1	2.0	6	-8.81
hsa-miR-106b-5p	MCM7	12.0	13	SQSTM1	19.0	16	-18.43
hsa-miR-106b-5p	MCM7	12.0	13	WDR37	4.0	6	-18.31
hsa-miR-106b-5p	MCM7	12.0	13	CNKSR3	1.0	6	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	GAB1	1.0	14	-23.55
hsa-miR-106b-5p	MCM7	12.0	13	ZNF417	1.0	7	-20.55
hsa-miR-106b-5p	MCM7	12.0	13	SEC16A	11.0	9	-19.01
hsa-miR-106b-5p	MCM7	12.0	13	KLHL36	5.0	7	-11.55
hsa-miR-106b-5p	MCM7	12.0	13	SLC30A7	3.0	3	-15.57
hsa-miR-106b-5p	MCM7	12.0	13	LYSMD3	3.0	4	-15.36
hsa-miR-106b-5p	MCM7	12.0	13	TCF7L2	4.0	24	-9.44
hsa-miR-106b-5p	MCM7	12.0	13	BZW1	11.0	13	-7.64
hsa-miR-106b-5p	MCM7	12.0	13	C14orf28	1.0	4	-12.58
hsa-miR-106b-5p	MCM7	12.0	13	ALDH9A1	11.0	5	-17.72
hsa-miR-106b-5p	MCM7	12.0	13	NABP1	0.8	10	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	TCF4	0.6	75	-16.3
hsa-miR-106b-5p	MCM7	12.0	13	AAK1	0.4	13	-16.31
hsa-miR-106b-5p	MCM7	12.0	13	ARHGAP1	9.0	7	-15.99
hsa-miR-106b-5p	MCM7	12.0	13	PDPK1	4.0	17	-12.57
hsa-miR-106b-5p	MCM7	12.0	13	MAK16	2.0	5	-13.72
hsa-miR-106b-5p	MCM7	12.0	13	A1CF	2.0	10	-12.48
hsa-miR-106b-5p	MCM7	12.0	13	TTPAL	2.0	5	-27.18
hsa-miR-106b-5p	MCM7	12.0	13	NAA50	6.0	11	-15.58
hsa-miR-106b-5p	MCM7	12.0	13	GNPDA2	1.0	7	-8.62
hsa-miR-106b-5p	MCM7	12.0	13	TIMM17A	6.0	4	-14.25
hsa-miR-106b-5p	MCM7	12.0	13	RPL17-C18orf32	0.0	3	-18.86
hsa-miR-106b-5p	MCM7	12.0	13	ANKIB1	4.0	7	-14.76
hsa-miR-106b-5p	MCM7	12.0	13	AGO1	2.0	2	-12.83
hsa-miR-106b-5p	MCM7	12.0	13	DNTTIP2	3.0	7	-7.55
hsa-miR-106b-5p	MCM7	12.0	13	ASB1	3.0	9	-14.97
hsa-miR-106b-5p	MCM7	12.0	13	NUFIP2	5.0	2	-14.4
hsa-miR-106b-5p	MCM7	12.0	13	MAPK9	5.0	13	-16.62
hsa-miR-106b-5p	MCM7	12.0	13	BICD2	3.0	2	-13.29
hsa-miR-106b-5p	MCM7	12.0	13	KCND3	2.0	3	-21.8
hsa-miR-106b-5p	MCM7	12.0	13	GPR137B	1.0	5	-12.15
hsa-miR-106b-5p	MCM7	12.0	13	MTMR9	1.0	4	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	TET3	1.0	4	-16.42
hsa-miR-106b-5p	MCM7	12.0	13	ASAP1	2.0	16	-5.04
hsa-miR-106b-5p	MCM7	12.0	13	AKTIP	3.0	14	-16.15
hsa-miR-106b-5p	MCM7	12.0	13	SIKE1	3.0	10	-15.14
hsa-miR-106b-5p	MCM7	12.0	13	FAS	1.0	19	-9.78
hsa-miR-106b-5p	MCM7	12.0	13	NPNT	6.0	16	-11.92
hsa-miR-106b-5p	MCM7	12.0	13	FAM117B	2.0	2	-13.9
hsa-miR-106b-5p	MCM7	12.0	13	IFIT5	2.0	1	-17.85
hsa-miR-106b-5p	MCM7	12.0	13	SHOC2	4.0	7	-14.36
hsa-miR-106b-5p	MCM7	12.0	13	MKNK2	52.0	13	-12.7
hsa-miR-106b-5p	MCM7	12.0	13	HSP90B3P	0.0	1	-6.51
hsa-miR-106b-5p	MCM7	12.0	13	APOH	3.0	4	-13.85
hsa-miR-106b-5p	MCM7	12.0	13	FEZ2	1.0	16	-12.21
hsa-miR-106b-5p	MCM7	12.0	13	KCNK6	5.0	2	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	RREB1	3.0	10	-6.62
hsa-miR-106b-5p	MCM7	12.0	13	ZBTB6	1.0	1	-16.99
hsa-miR-106b-5p	MCM7	12.0	13	NEFH	0.1	1	-11.81
hsa-miR-106b-5p	MCM7	12.0	13	DDHD1	0.9	10	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	SERF2	27.0	17	-14.8
hsa-miR-106b-5p	MCM7	12.0	13	MFSD2A	0.1	10	-10.98
hsa-miR-106b-5p	MCM7	12.0	13	WSB1	21.0	17	-14.56
hsa-miR-106b-5p	MCM7	12.0	13	PRRG4	0.9	1	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	BTN3A3	1.0	15	-22.45
hsa-miR-106b-5p	MCM7	12.0	13	NAGK	6.0	29	-10.05
hsa-miR-106b-5p	MCM7	12.0	13	PAFAH1B1	8.0	13	-14.23
hsa-miR-106b-5p	MCM7	12.0	13	RFK	3.0	6	-15.18
hsa-miR-106b-5p	MCM7	12.0	13	FAM83D	0.1	3	-14.6
hsa-miR-106b-5p	MCM7	12.0	13	WEE1	1.0	8	-9.28
hsa-miR-106b-5p	MCM7	12.0	13	ULK1	23.0	7	-14.11
hsa-miR-106b-5p	MCM7	12.0	13	KIAA0232	3.0	5	-11.03
hsa-miR-106b-5p	MCM7	12.0	13	MAPRE3	4.0	9	-14.94
hsa-miR-106b-5p	MCM7	12.0	13	KCNJ8	15.0	2	-14.94
hsa-miR-106b-5p	MCM7	12.0	13	C9orf40	0.9	1	-22.39
hsa-miR-106b-5p	MCM7	12.0	13	DNAL1	0.9	9	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	TMPO	5.0	13	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	TSC1	5.0	8	-10.92
hsa-miR-106b-5p	MCM7	12.0	13	PAK6	0.0	17	-8.08
hsa-miR-106b-5p	MCM7	12.0	13	SCAMP2	12.0	12	-13.7
hsa-miR-106b-5p	MCM7	12.0	13	ZNF598	14.0	10	-11.55
hsa-miR-106b-5p	MCM7	12.0	13	ZNF597	0.6	1	-14.59
hsa-miR-106b-5p	MCM7	12.0	13	HTT	7.0	13	-12.43
hsa-miR-106b-5p	MCM7	12.0	13	ZNF800	2.0	8	-19.05
hsa-miR-106b-5p	MCM7	12.0	13	ADH5	9.0	13	-16.68
hsa-miR-106b-5p	MCM7	12.0	13	YIPF4	4.0	4	-22.0
hsa-miR-106b-5p	MCM7	12.0	13	LARS	11.0	16	-17.25
hsa-miR-106b-5p	MCM7	12.0	13	POLR3F	2.0	6	-6.27
hsa-miR-106b-5p	MCM7	12.0	13	CDIPT	19.0	10	-5.81
hsa-miR-106b-5p	MCM7	12.0	13	ZNF665	0.4	6	-21.96
hsa-miR-106b-5p	MCM7	12.0	13	TXLNA	13.0	2	-15.08
hsa-miR-106b-5p	MCM7	12.0	13	MANEAL	2.0	5	-6.38
hsa-miR-106b-5p	MCM7	12.0	13	EOMES	0.1	3	-13.91
hsa-miR-106b-5p	MCM7	12.0	13	HIST1H2BG	0.2	1	-18.73
hsa-miR-106b-5p	MCM7	12.0	13	C11orf54	5.0	15	-14.78
hsa-miR-106b-5p	MCM7	12.0	13	KCNB1	0.1	1	-12.7
hsa-miR-106b-5p	MCM7	12.0	13	MTF1	1.0	2	-21.69
hsa-miR-106b-5p	MCM7	12.0	13	ITPKB	2.0	3	-18.04
hsa-miR-106b-5p	MCM7	12.0	13	ZNF107	0.6	6	-23.89
hsa-miR-106b-5p	MCM7	12.0	13	ZNF514	3.0	4	-22.03
hsa-miR-106b-5p	MCM7	12.0	13	RPL17	29.0	25	-9.95
hsa-miR-106b-5p	MCM7	12.0	13	RTN2	0.9	14	-18.3
hsa-miR-106b-5p	MCM7	12.0	13	RBM12B	1.0	8	-24.89
hsa-miR-106b-5p	MCM7	12.0	13	BTN3A1	4.0	11	-22.49
hsa-miR-106b-5p	MCM7	12.0	13	BTG2	160.0	2	-8.22
hsa-miR-106b-5p	MCM7	12.0	13	CADM2	0.0	5	-18.96
hsa-miR-106b-5p	MCM7	12.0	13	CREB1	2.0	17	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	HMGB1	14.0	8	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	RUNX1T1	0.2	52	-11.1
hsa-miR-106b-5p	MCM7	12.0	13	MYPN	0.2	5	-10.92
hsa-miR-106b-5p	MCM7	12.0	13	MTMR3	5.0	12	-13.79
hsa-miR-106b-5p	MCM7	12.0	13	UBE2V2	2.0	8	-16.41
hsa-miR-106b-5p	MCM7	12.0	13	THAP6	1.0	13	-18.26
hsa-miR-106b-5p	MCM7	12.0	13	TMEM133	0.4	1	-19.55
hsa-miR-106b-5p	MCM7	12.0	13	GTF2IRD2B	2.0	10	-6.91
hsa-miR-106b-5p	MCM7	12.0	13	KANSL1	4.0	17	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	KATNAL1	0.6	5	-26.85
hsa-miR-106b-5p	MCM7	12.0	13	SLC30A1	3.0	1	-11.29
hsa-miR-106b-5p	MCM7	12.0	13	CIT	0.1	19	-16.37
hsa-miR-106b-5p	MCM7	12.0	13	RAB30	0.4	16	-14.3
hsa-miR-106b-5p	MCM7	12.0	13	ANKH	3.0	7	-12.39
hsa-miR-106b-5p	MCM7	12.0	13	TRAF3IP2	3.0	12	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	USP32	2.0	15	-16.97
hsa-miR-106b-5p	MCM7	12.0	13	ZNF587	3.0	5	-18.5
hsa-miR-106b-5p	MCM7	12.0	13	CHURC1	3.0	9	-20.01
hsa-miR-106b-5p	MCM7	12.0	13	CAMK2N2	8.0	1	-17.71
hsa-miR-106b-5p	MCM7	12.0	13	ATP2B1	2.0	10	-14.23
hsa-miR-106b-5p	MCM7	12.0	13	PPP1R12B	1.0	17	-21.22
hsa-miR-106b-5p	MCM7	12.0	13	MORF4L1	14.0	23	-14.71
hsa-miR-106b-5p	MCM7	12.0	13	CABLES1	0.7	10	-17.49
hsa-miR-106b-5p	MCM7	12.0	13	ACTR2	12.0	5	-8.22
hsa-miR-106b-5p	MCM7	12.0	13	CHIC1	1.0	4	-17.14
hsa-miR-106b-5p	MCM7	12.0	13	BTG3	5.0	6	-10.12
hsa-miR-106b-5p	MCM7	12.0	13	ZMYM1	1.0	10	-10.51
hsa-miR-106b-5p	MCM7	12.0	13	PCNXL2	0.9	23	-17.05
hsa-miR-106b-5p	MCM7	12.0	13	SEC23A	2.0	15	-14.86
hsa-miR-106b-5p	MCM7	12.0	13	ITCH	5.0	9	-13.42
hsa-miR-106b-5p	MCM7	12.0	13	PLEKHO2	3.0	2	-19.4
hsa-miR-106b-5p	MCM7	12.0	13	DEGS1	7.0	5	-14.78
hsa-miR-106b-5p	MCM7	12.0	13	EMC1	2.0	14	-14.78
hsa-miR-106b-5p	MCM7	12.0	13	FHDC1	0.5	2	-20.77
hsa-miR-106b-5p	MCM7	12.0	13	SYNPO2L	0.2	3	-15.31
hsa-miR-106b-5p	MCM7	12.0	13	DYNC1LI2	10.0	15	-17.65
hsa-miR-106b-5p	MCM7	12.0	13	BBX	2.0	26	-11.78
hsa-miR-106b-5p	MCM7	12.0	13	RLIM	2.0	2	-14.46
hsa-miR-106b-5p	MCM7	12.0	13	ORAI2	1.0	10	-21.8
hsa-miR-106b-5p	MCM7	12.0	13	ZBTB25	2.0	4	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	ZFYVE26	1.0	11	-20.3
hsa-miR-106b-5p	MCM7	12.0	13	SLC25A33	1.0	1	-16.17
hsa-miR-106b-5p	MCM7	12.0	13	ACAP2	2.0	15	-15.01
hsa-miR-106b-5p	MCM7	12.0	13	CCND1	10.0	6	-13.6
hsa-miR-106b-5p	MCM7	12.0	13	ZBTB33	2.0	2	-19.45
hsa-miR-106b-5p	MCM7	12.0	13	KIAA0101	0.3	9	-20.01
hsa-miR-106b-5p	MCM7	12.0	13	HCP5	1.0	2	-14.33
hsa-miR-106b-5p	MCM7	12.0	13	POLQ	0.0	4	-20.86
hsa-miR-106b-5p	MCM7	12.0	13	QSOX1	13.0	4	-16.16
hsa-miR-106b-5p	MCM7	12.0	13	ZNF347	1.0	8	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	HMGB3	2.0	5	-15.5
hsa-miR-106b-5p	MCM7	12.0	13	PDSS1	0.8	4	-7.39
hsa-miR-106b-5p	MCM7	12.0	13	KAT7	2.0	18	-24.06
hsa-miR-106b-5p	MCM7	12.0	13	GPAM	1.0	4	-17.31
hsa-miR-106b-5p	MCM7	12.0	13	TRAPPC2	2.0	8	-9.98
hsa-miR-106b-5p	MCM7	12.0	13	MYO1F	0.6	22	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	CCL1	0.0	1	-15.79
hsa-miR-106b-5p	MCM7	12.0	13	DGKD	2.0	15	-15.67
hsa-miR-106b-5p	MCM7	12.0	13	NNT	4.0	10	-7.66
hsa-miR-106b-5p	MCM7	12.0	13	C6orf120	5.0	1	-21.76
hsa-miR-106b-5p	MCM7	12.0	13	CD47	5.0	5	-17.98
hsa-miR-106b-5p	MCM7	12.0	13	SERF1A	0.0	9	-18.69
hsa-miR-106b-5p	MCM7	12.0	13	TMBIM6	57.0	28	-14.57
hsa-miR-106b-5p	MCM7	12.0	13	SUSD6	8.0	3	-16.59
hsa-miR-106b-5p	MCM7	12.0	13	PKNOX1	1.0	11	-17.18
hsa-miR-106b-5p	MCM7	12.0	13	SLC10A7	1.0	9	-16.05
hsa-miR-106b-5p	MCM7	12.0	13	ZNF652	3.0	4	-13.61
hsa-miR-106b-5p	MCM7	12.0	13	ZNF780A	1.0	11	-7.52
hsa-miR-106b-5p	MCM7	12.0	13	C15orf40	1.0	12	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	WDR89	2.0	4	-17.87
hsa-miR-106b-5p	MCM7	12.0	13	NPLOC4	8.0	21	-20.01
hsa-miR-106b-5p	MCM7	12.0	13	BCL2L2	16.0	6	-17.95
hsa-miR-106b-5p	MCM7	12.0	13	ZBTB18	10.0	2	-13.36
hsa-miR-106b-5p	MCM7	12.0	13	ANKFY1	2.0	13	-16.92
hsa-miR-106b-5p	MCM7	12.0	13	FBXO22	3.0	9	-20.88
hsa-miR-106b-5p	MCM7	12.0	13	WDR73	0.9	21	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	EIF2S1	5.0	6	-14.64
hsa-miR-106b-5p	MCM7	12.0	13	CASP2	2.0	7	-15.35
hsa-miR-106b-5p	MCM7	12.0	13	SLAIN2	3.0	5	-14.92
hsa-miR-106b-5p	MCM7	12.0	13	FAM199X	5.0	2	-10.1
hsa-miR-106b-5p	MCM7	12.0	13	KRT10	7.0	1	-7.38
hsa-miR-106b-5p	MCM7	12.0	13	TLR7	0.1	2	-17.88
hsa-miR-106b-5p	MCM7	12.0	13	BLOC1S3	2.0	4	-19.12
hsa-miR-106b-5p	MCM7	12.0	13	KLHL20	2.0	5	-11.0
hsa-miR-106b-5p	MCM7	12.0	13	SKI	5.0	4	-10.5
hsa-miR-106b-5p	MCM7	12.0	13	TMEM38A	0.9	3	-13.06
hsa-miR-106b-5p	MCM7	12.0	13	DNAJB4	6.0	6	-8.76
hsa-miR-106b-5p	MCM7	12.0	13	STX12	7.0	5	-9.37
hsa-miR-106b-5p	MCM7	12.0	13	CCDC137	4.0	6	-22.1
hsa-miR-106b-5p	MCM7	12.0	13	ZNF180	1.0	11	-12.5
hsa-miR-106b-5p	MCM7	12.0	13	XIRP2	0.0	7	-11.88
hsa-miR-106b-5p	MCM7	12.0	13	FAM102A	10.0	7	-22.06
hsa-miR-106b-5p	MCM7	12.0	13	TXK	0.3	6	-13.79
hsa-miR-106b-5p	MCM7	12.0	13	DNAJB13	0.1	5	-20.01
hsa-miR-106b-5p	MCM7	12.0	13	C15orf41	0.4	15	-11.9
hsa-miR-106b-5p	MCM7	12.0	13	ORAI1	3.0	3	-10.37
hsa-miR-106b-5p	MCM7	12.0	13	SLK	6.0	3	-17.35
hsa-miR-106b-5p	MCM7	12.0	13	ANKRD52	6.0	4	-13.06
hsa-miR-106b-5p	MCM7	12.0	13	AGFG2	6.0	5	-19.53
hsa-miR-106b-5p	MCM7	12.0	13	PTPDC1	1.0	4	-14.92
hsa-miR-106b-5p	MCM7	12.0	13	EPHA4	0.2	14	-12.31
hsa-miR-106b-5p	MCM7	12.0	13	DUSP2	0.6	2	-15.38
hsa-miR-106b-5p	MCM7	12.0	13	PRR14L	2.0	7	-16.8
hsa-miR-106b-5p	MCM7	12.0	13	FEM1A	0.4	1	-20.23
hsa-miR-106b-5p	MCM7	12.0	13	RPA2	7.0	5	-11.54
hsa-miR-106b-5p	MCM7	12.0	13	EIF3F	17.0	8	-21.29
hsa-miR-106b-5p	MCM7	12.0	13	RAN	14.0	12	-9.92
hsa-miR-106b-5p	MCM7	12.0	13	ATL3	6.0	4	-19.85
hsa-miR-106b-5p	MCM7	12.0	13	ADAR	15.0	10	-12.42
hsa-miR-106b-5p	MCM7	12.0	13	MINK1	12.0	13	-15.06
hsa-miR-106b-5p	MCM7	12.0	13	SPOPL	2.0	4	-14.24
hsa-miR-106b-5p	MCM7	12.0	13	ARHGEF18	1.0	5	-13.61
hsa-miR-106b-5p	MCM7	12.0	13	TTC9	0.6	1	-11.08
hsa-miR-106b-5p	MCM7	12.0	13	SMG7	6.0	15	-20.2
hsa-miR-106b-5p	MCM7	12.0	13	CCDC30	0.4	14	-19.99
hsa-miR-106b-5p	MCM7	12.0	13	ACSL4	2.0	12	-14.65
hsa-miR-106b-5p	MCM7	12.0	13	NCAPD2	3.0	13	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	ZNF12	4.0	5	-20.03
hsa-miR-106b-5p	MCM7	12.0	13	C5orf28	2.0	6	-15.74
hsa-miR-106b-5p	MCM7	12.0	13	SLC25A46	3.0	8	-15.46
hsa-miR-106b-5p	MCM7	12.0	13	MIXL1	0.0	3	-24.08
hsa-miR-106b-5p	MCM7	12.0	13	PGM2L1	1.0	2	-20.21
hsa-miR-106b-5p	MCM7	12.0	13	NHLRC3	4.0	6	-17.14
hsa-miR-106b-5p	MCM7	12.0	13	RUFY2	2.0	13	-14.06
